Absolute Time,x_in,y_in
3573107354.582212,5.806558,-27.224185
3573107354.592212,5.807423,-27.224366
3573107354.602213,5.808288,-27.224546
3573107354.612213,5.809154,-27.224726
3573107354.622213,5.810019,-27.224906
3573107354.632213,5.810884,-27.225085
3573107354.642213,5.811750,-27.225264
3573107354.652207,5.812615,-27.225443
3573107354.662215,5.813480,-27.225622
3573107354.672214,5.814346,-27.225800
3573107354.682215,5.815211,-27.225979
3573107354.692214,5.816076,-27.226156
3573107354.702216,5.816942,-27.226334
3573107354.712216,5.817807,-27.226511
3573107354.722217,5.818673,-27.226688
3573107354.732216,5.819538,-27.226865
3573107354.742215,5.820403,-27.227042
3573107354.752210,5.821269,-27.227218
3573107354.762217,5.822134,-27.227394
3573107354.772217,5.823000,-27.227570
3573107354.782218,5.823865,-27.227745
3573107354.792218,5.824731,-27.227921
3573107354.802218,5.825596,-27.228096
3573107354.812219,5.826462,-27.228270
3573107354.822219,5.827327,-27.228445
3573107354.832219,5.828193,-27.228619
3573107354.842220,5.829058,-27.228793
3573107354.852212,5.829924,-27.228967
3573107354.862220,5.830790,-27.229140
3573107354.872220,5.831655,-27.229313
3573107354.882220,5.832521,-27.229486
3573107354.892220,5.833386,-27.229659
3573107354.902222,5.834252,-27.229831
3573107354.912221,5.835118,-27.230003
3573107354.922221,5.835983,-27.230175
3573107354.932222,5.836849,-27.230347
3573107354.942221,5.837714,-27.230518
3573107354.952216,5.838580,-27.230689
3573107354.962223,5.839446,-27.230860
3573107354.972223,5.840312,-27.231030
3573107354.982223,5.841177,-27.231201
3573107354.992224,5.842043,-27.231371
3573107355.002223,5.842909,-27.231540
3573107355.012223,5.843774,-27.231710
3573107355.022225,5.844640,-27.231879
3573107355.032225,5.845506,-27.232048
3573107355.042224,5.846371,-27.232217
3573107355.052219,5.847237,-27.232385
3573107355.062225,5.848103,-27.232553
3573107355.072227,5.848969,-27.232721
3573107355.082227,5.849834,-27.232889
3573107355.092226,5.850700,-27.233056
3573107355.102227,5.851566,-27.233223
3573107355.112226,5.852432,-27.233390
3573107355.122227,5.853298,-27.233556
3573107355.132227,5.854163,-27.233723
3573107355.142228,5.855029,-27.233889
3573107355.152223,5.855895,-27.234055
3573107355.162229,5.856761,-27.234220
3573107355.172228,5.857627,-27.234385
3573107355.182229,5.858492,-27.234550
3573107355.192229,5.859358,-27.234715
3573107355.202231,5.860224,-27.234879
3573107355.212230,5.861090,-27.235044
3573107355.222229,5.861956,-27.235207
3573107355.232231,5.862821,-27.235371
3573107355.242230,5.863687,-27.235534
3573107355.252225,5.864553,-27.235698
3573107355.262233,5.865419,-27.235860
3573107355.272232,5.866285,-27.236023
3573107355.282232,5.867151,-27.236185
3573107355.292232,5.868017,-27.236347
3573107355.302232,5.868882,-27.236509
3573107355.312232,5.869748,-27.236671
3573107355.322233,5.870614,-27.236832
3573107355.332233,5.871480,-27.236993
3573107355.342233,5.872346,-27.237153
3573107355.352230,5.873212,-27.237314
3573107355.362234,5.874078,-27.237474
3573107355.372234,5.874943,-27.237634
3573107355.382236,5.875809,-27.237794
3573107355.392236,5.876675,-27.237953
3573107355.402235,5.877541,-27.238112
3573107355.412235,5.878407,-27.238271
3573107355.422235,5.879273,-27.238430
3573107355.432236,5.880139,-27.238588
3573107355.442237,5.881004,-27.238746
3573107355.452232,5.881870,-27.238904
3573107355.462236,5.882736,-27.239061
3573107355.472237,5.883602,-27.239218
3573107355.482237,5.884468,-27.239375
3573107355.492237,5.885334,-27.239532
3573107355.502238,5.886200,-27.239688
3573107355.512238,5.887065,-27.239845
3573107355.522239,5.887931,-27.240000
3573107355.532238,5.888797,-27.240156
3573107355.542238,5.889663,-27.240311
3573107355.552236,5.890529,-27.240467
3573107355.562240,5.891395,-27.240621
3573107355.572240,5.892261,-27.240776
3573107355.582240,5.893126,-27.240930
3573107355.592240,5.893992,-27.241084
3573107355.602239,5.894858,-27.241238
3573107355.612241,5.895724,-27.241391
3573107355.622242,5.896590,-27.241545
3573107355.632241,5.897455,-27.241697
3573107355.642242,5.898321,-27.241850
3573107355.652238,5.899187,-27.242003
3573107355.662243,5.900053,-27.242155
3573107355.672242,5.900919,-27.242307
3573107355.682243,5.901785,-27.242458
3573107355.692244,5.902650,-27.242609
3573107355.702243,5.903516,-27.242760
3573107355.712245,5.904382,-27.242911
3573107355.722244,5.905248,-27.243062
3573107355.732244,5.906113,-27.243212
3573107355.742246,5.906979,-27.243362
3573107355.752241,5.907845,-27.243512
3573107355.762245,5.908711,-27.243661
3573107355.772246,5.909576,-27.243810
3573107355.782246,5.910442,-27.243959
3573107355.792245,5.911308,-27.244108
3573107355.802248,5.912174,-27.244256
3573107355.812246,5.913039,-27.244404
3573107355.822247,5.913905,-27.244552
3573107355.832247,5.914771,-27.244699
3573107355.842247,5.915636,-27.244847
3573107355.852244,5.916502,-27.244994
3573107355.862248,5.917368,-27.245140
3573107355.872249,5.918233,-27.245287
3573107355.882249,5.919099,-27.245433
3573107355.892249,5.919965,-27.245579
3573107355.902249,5.920830,-27.245724
3573107355.912250,5.921696,-27.245870
3573107355.922251,5.922562,-27.246015
3573107355.932250,5.923427,-27.246160
3573107355.942249,5.924293,-27.246304
3573107355.952246,5.925158,-27.246448
3573107355.962251,5.926024,-27.246592
3573107355.972251,5.926890,-27.246736
3573107355.982252,5.927755,-27.246880
3573107355.992252,5.928621,-27.247023
3573107356.002253,5.929486,-27.247166
3573107356.012252,5.930352,-27.247308
3573107356.022253,5.931217,-27.247451
3573107356.032253,5.932083,-27.247593
3573107356.042253,5.932948,-27.247735
3573107356.052249,5.933814,-27.247876
3573107356.062253,5.934679,-27.248017
3573107356.072254,5.935544,-27.248158
3573107356.082255,5.936410,-27.248299
3573107356.092254,5.937275,-27.248439
3573107356.102256,5.938141,-27.248580
3573107356.112256,5.939006,-27.248720
3573107356.122255,5.939872,-27.248859
3573107356.132256,5.940737,-27.248998
3573107356.142256,5.941602,-27.249138
3573107356.152252,5.942468,-27.249276
3573107356.162258,5.943333,-27.249415
3573107356.172257,5.944198,-27.249553
3573107356.182257,5.945063,-27.249691
3573107356.192257,5.945929,-27.249829
3573107356.202258,5.946794,-27.249966
3573107356.212258,5.947659,-27.250103
3573107356.222260,5.948524,-27.250240
3573107356.232259,5.949390,-27.250377
3573107356.242257,5.950255,-27.250513
3573107356.252254,5.951120,-27.250649
3573107356.262259,5.951985,-27.250785
3573107356.272260,5.952850,-27.250920
3573107356.282260,5.953715,-27.251056
3573107356.292260,5.954581,-27.251191
3573107356.302260,5.955446,-27.251325
3573107356.312261,5.956311,-27.251460
3573107356.322261,5.957176,-27.251594
3573107356.332261,5.958041,-27.251728
3573107356.342262,5.958906,-27.251861
3573107356.352257,5.959771,-27.251995
3573107356.362262,5.960636,-27.252128
3573107356.372264,5.961501,-27.252260
3573107356.382263,5.962366,-27.252393
3573107356.392263,5.963231,-27.252525
3573107356.402264,5.964096,-27.252657
3573107356.412264,5.964960,-27.252789
3573107356.422264,5.965825,-27.252920
3573107356.432264,5.966690,-27.253051
3573107356.442263,5.967555,-27.253182
3573107356.452260,5.968420,-27.253312
3573107356.462266,5.969284,-27.253443
3573107356.472266,5.970149,-27.253573
3573107356.482265,5.971014,-27.253702
3573107356.492265,5.971879,-27.253832
3573107356.502267,5.972743,-27.253961
3573107356.512266,5.973608,-27.254090
3573107356.522267,5.974473,-27.254218
3573107356.532268,5.975337,-27.254347
3573107356.542266,5.976202,-27.254475
3573107356.552262,5.977067,-27.254602
3573107356.562267,5.977931,-27.254730
3573107356.572268,5.978796,-27.254857
3573107356.582270,5.979660,-27.254984
3573107356.592269,5.980525,-27.255111
3573107356.602269,5.981389,-27.255237
3573107356.612269,5.982254,-27.255363
3573107356.622270,5.983118,-27.255489
3573107356.632269,5.983982,-27.255614
3573107356.642271,5.984847,-27.255740
3573107356.652266,5.985711,-27.255865
3573107356.662271,5.986575,-27.255989
3573107356.672270,5.987440,-27.256114
3573107356.682271,5.988304,-27.256238
3573107356.692271,5.989168,-27.256362
3573107356.702273,5.990032,-27.256485
3573107356.712274,5.990896,-27.256609
3573107356.722272,5.991761,-27.256732
3573107356.732273,5.992625,-27.256854
3573107356.742273,5.993489,-27.256977
3573107356.752269,5.994353,-27.257099
3573107356.762274,5.995217,-27.257221
3573107356.772274,5.996081,-27.257343
3573107356.782275,5.996945,-27.257464
3573107356.792274,5.997809,-27.257585
3573107356.802275,5.998673,-27.257706
3573107356.812274,5.999537,-27.257826
3573107356.822277,6.000401,-27.257946
3573107356.832276,6.001265,-27.258066
3573107356.842275,6.002128,-27.258186
3573107356.852272,6.002992,-27.258305
3573107356.862276,6.003856,-27.258425
3573107356.872277,6.004720,-27.258543
3573107356.882277,6.005583,-27.258662
3573107356.892278,6.006447,-27.258780
3573107356.902278,6.007311,-27.258898
3573107356.912278,6.008174,-27.259016
3573107356.922278,6.009038,-27.259133
3573107356.932279,6.009901,-27.259250
3573107356.942279,6.010765,-27.259367
3573107356.952274,6.011628,-27.259484
3573107356.962279,6.012492,-27.259600
3573107356.972280,6.013355,-27.259716
3573107356.982279,6.014219,-27.259832
3573107356.992280,6.015082,-27.259947
3573107357.002281,6.015945,-27.260062
3573107357.012280,6.016809,-27.260177
3573107357.022281,6.017672,-27.260292
3573107357.032281,6.018535,-27.260406
3573107357.042281,6.019398,-27.260520
3573107357.052278,6.020261,-27.260634
3573107357.062282,6.021124,-27.260747
3573107357.072282,6.021988,-27.260861
3573107357.082283,6.022851,-27.260974
3573107357.092282,6.023714,-27.261086
3573107357.102283,6.024577,-27.261198
3573107357.112283,6.025440,-27.261311
3573107357.122285,6.026302,-27.261422
3573107357.132285,6.027165,-27.261534
3573107357.142283,6.028028,-27.261645
3573107357.152280,6.028891,-27.261756
3573107357.162285,6.029754,-27.261867
3573107357.172285,6.030616,-27.261977
3573107357.182286,6.031479,-27.262087
3573107357.192286,6.032342,-27.262197
3573107357.202286,6.033204,-27.262306
3573107357.212286,6.034067,-27.262415
3573107357.222286,6.034930,-27.262524
3573107357.232287,6.035792,-27.262633
3573107357.242288,6.036654,-27.262741
3573107357.252283,6.037517,-27.262850
3573107357.262288,6.038379,-27.262957
3573107357.272288,6.039242,-27.263065
3573107357.282289,6.040104,-27.263172
3573107357.292288,6.040966,-27.263279
3573107357.302290,6.041828,-27.263386
3573107357.312289,6.042691,-27.263492
3573107357.322289,6.043553,-27.263598
3573107357.332290,6.044415,-27.263704
3573107357.342289,6.045277,-27.263809
3573107357.352286,6.046139,-27.263915
3573107357.362291,6.047001,-27.264020
3573107357.372291,6.047863,-27.264124
3573107357.382291,6.048725,-27.264229
3573107357.392292,6.049587,-27.264333
3573107357.402292,6.050448,-27.264437
3573107357.412292,6.051310,-27.264540
3573107357.422293,6.052172,-27.264643
3573107357.432292,6.053034,-27.264746
3573107357.442291,6.053895,-27.264849
3573107357.452289,6.054757,-27.264951
3573107357.462294,6.055618,-27.265053
3573107357.472293,6.056480,-27.265155
3573107357.482295,6.057341,-27.265257
3573107357.492293,6.058203,-27.265358
3573107357.502295,6.059064,-27.265459
3573107357.512295,6.059926,-27.265559
3573107357.522295,6.060787,-27.265660
3573107357.532296,6.061648,-27.265760
3573107357.542296,6.062509,-27.265860
3573107357.552291,6.063370,-27.265959
3573107357.562296,6.064232,-27.266058
3573107357.572297,6.065093,-27.266157
3573107357.582297,6.065954,-27.266256
3573107357.592297,6.066815,-27.266354
3573107357.602298,6.067676,-27.266452
3573107357.612298,6.068536,-27.266550
3573107357.622298,6.069397,-27.266648
3573107357.632298,6.070258,-27.266745
3573107357.642297,6.071119,-27.266842
3573107357.652295,6.071979,-27.266938
3573107357.662300,6.072840,-27.267035
3573107357.672299,6.073701,-27.267131
3573107357.682301,6.074561,-27.267227
3573107357.692299,6.075422,-27.267322
3573107357.702300,6.076282,-27.267417
3573107357.712302,6.077143,-27.267512
3573107357.722301,6.078003,-27.267607
3573107357.732301,6.078863,-27.267701
3573107357.742301,6.079723,-27.267795
3573107357.752297,6.080584,-27.267889
3573107357.762301,6.081444,-27.267982
3573107357.772302,6.082304,-27.268076
3573107357.782303,6.083164,-27.268168
3573107357.792303,6.084024,-27.268261
3573107357.802303,6.084884,-27.268353
3573107357.812304,6.085744,-27.268445
3573107357.822304,6.086604,-27.268537
3573107357.832304,6.087463,-27.268628
3573107357.842305,6.088323,-27.268720
3573107357.852301,6.089183,-27.268810
3573107357.862305,6.090042,-27.268901
3573107357.872305,6.090902,-27.268991
3573107357.882306,6.091761,-27.269081
3573107357.892306,6.092621,-27.269171
3573107357.902307,6.093480,-27.269260
3573107357.912306,6.094340,-27.269349
3573107357.922306,6.095199,-27.269438
3573107357.932306,6.096058,-27.269527
3573107357.942306,6.096917,-27.269615
3573107357.952303,6.097777,-27.269703
3573107357.962308,6.098636,-27.269791
3573107357.972308,6.099495,-27.269878
3573107357.982308,6.100354,-27.269965
3573107357.992307,6.101212,-27.270052
3573107358.002308,6.102071,-27.270138
3573107358.012309,6.102930,-27.270225
3573107358.022310,6.103789,-27.270310
3573107358.032310,6.104648,-27.270396
3573107358.042309,6.105506,-27.270481
3573107358.052306,6.106365,-27.270566
3573107358.062310,6.107223,-27.270651
3573107358.072310,6.108082,-27.270736
3573107358.082312,6.108940,-27.270820
3573107358.092311,6.109798,-27.270904
3573107358.102311,6.110657,-27.270987
3573107358.112311,6.111515,-27.271070
3573107358.122312,6.112373,-27.271153
3573107358.132312,6.113231,-27.271236
3573107358.142313,6.114089,-27.271319
3573107358.152309,6.114947,-27.271401
3573107358.162313,6.115805,-27.271482
3573107358.172313,6.116663,-27.271564
3573107358.182313,6.117521,-27.271645
3573107358.192314,6.118378,-27.271726
3573107358.202315,6.119236,-27.271807
3573107358.212316,6.120094,-27.271887
3573107358.222314,6.120951,-27.271967
3573107358.232316,6.121809,-27.272047
3573107358.242315,6.122666,-27.272126
3573107358.252311,6.123523,-27.272206
3573107358.262317,6.124381,-27.272284
3573107358.272316,6.125238,-27.272363
3573107358.282317,6.126095,-27.272441
3573107358.292317,6.126952,-27.272519
3573107358.302317,6.127809,-27.272597
3573107358.312317,6.128666,-27.272674
3573107358.322319,6.129523,-27.272752
3573107358.332318,6.130380,-27.272828
3573107358.342317,6.131237,-27.272905
3573107358.352314,6.132093,-27.272981
3573107358.362319,6.132950,-27.273057
3573107358.372320,6.133807,-27.273133
3573107358.382321,6.134663,-27.273208
3573107358.392319,6.135520,-27.273283
3573107358.402320,6.136376,-27.273358
3573107358.412320,6.137232,-27.273432
3573107358.422320,6.138088,-27.273507
3573107358.432321,6.138945,-27.273580
3573107358.442321,6.139801,-27.273654
3573107358.452318,6.140657,-27.273727
3573107358.462321,6.141513,-27.273800
3573107358.472322,6.142369,-27.273873
3573107358.482322,6.143224,-27.273945
3573107358.492322,6.144080,-27.274017
3573107358.502324,6.144936,-27.274089
3573107358.512322,6.145792,-27.274161
3573107358.522324,6.146647,-27.274232
3573107358.532324,6.147503,-27.274303
3573107358.542323,6.148358,-27.274374
3573107358.552320,6.149213,-27.274444
3573107358.562325,6.150069,-27.274514
3573107358.572325,6.150924,-27.274584
3573107358.582324,6.151779,-27.274653
3573107358.592325,6.152634,-27.274722
3573107358.602325,6.153489,-27.274791
3573107358.612325,6.154344,-27.274860
3573107358.622327,6.155199,-27.274928
3573107358.632327,6.156053,-27.274996
3573107358.642325,6.156908,-27.275063
3573107358.652323,6.157763,-27.275131
3573107358.662327,6.158617,-27.275198
3573107358.672328,6.159472,-27.275265
3573107358.682329,6.160326,-27.275331
3573107358.692328,6.161180,-27.275397
3573107358.702328,6.162035,-27.275463
3573107358.712330,6.162889,-27.275529
3573107358.722329,6.163743,-27.275594
3573107358.732329,6.164597,-27.275659
3573107358.742332,6.165451,-27.275724
3573107358.752325,6.166305,-27.275788
3573107358.762330,6.167159,-27.275852
3573107358.772331,6.168012,-27.275916
3573107358.782331,6.168866,-27.275979
3573107358.792331,6.169719,-27.276042
3573107358.802332,6.170573,-27.276105
3573107358.812332,6.171426,-27.276168
3573107358.822332,6.172280,-27.276230
3573107358.832332,6.173133,-27.276292
3573107358.842331,6.173986,-27.276354
3573107358.852329,6.174839,-27.276415
3573107358.862334,6.175692,-27.276476
3573107358.872334,6.176545,-27.276537
3573107358.882333,6.177398,-27.276598
3573107358.892334,6.178251,-27.276658
3573107358.902335,6.179103,-27.276718
3573107358.912334,6.179956,-27.276777
3573107358.922336,6.180809,-27.276837
3573107358.932335,6.181661,-27.276896
3573107358.942334,6.182513,-27.276954
3573107358.952332,6.183366,-27.277013
3573107358.962336,6.184218,-27.277071
3573107358.972335,6.185070,-27.277129
3573107358.982337,6.185922,-27.277186
3573107358.992338,6.186774,-27.277243
3573107359.002336,6.187626,-27.277300
3573107359.012337,6.188478,-27.277357
3573107359.022337,6.189329,-27.277413
3573107359.032338,6.190181,-27.277469
3573107359.042339,6.191032,-27.277525
3573107359.052334,6.191884,-27.277580
3573107359.062338,6.192735,-27.277635
