Absolute Time,psi_out,u_hat,u_true
3570169260.403999,0.000000,NaN,0.000820
3570169260.414001,0.000000,NaN,0.000820
3570169260.423999,0.000000,NaN,0.000819
3570169260.434001,0.000000,NaN,0.000819
3570169260.443999,0.000000,NaN,0.000819
3570169260.454000,0.000000,NaN,0.000818
3570169260.464001,0.000000,NaN,0.000818
3570169260.474002,0.000000,NaN,0.000818
3570169260.484002,0.000000,NaN,0.000818
3570169260.494001,0.000000,NaN,0.000817
3570169260.504003,0.000000,NaN,0.000817
3570169260.514016,0.000000,NaN,0.000817
3570169260.524003,0.000000,NaN,0.000816
3570169260.534017,0.000000,NaN,0.000816
3570169260.544017,0.000000,NaN,0.000816
3570169260.554018,0.000000,NaN,0.000815
3570169260.564018,0.000000,NaN,0.000815
3570169260.574018,0.000000,NaN,0.000815
3570169260.584018,0.000000,NaN,0.000814
3570169260.594018,0.000000,NaN,0.000814
3570169260.604018,0.000000,NaN,0.000814
