Absolute Time,u_hat,u_true,y_hat,y_m,y-error
3571895557.331748,-0.013891,-0.016615,-18.863122,-18.587001,0.276121
3571895557.341749,-0.013731,-0.016605,-18.861910,-18.587001,0.274909
3571895557.351750,-0.013701,-0.016595,-18.858895,-18.587001,0.271894
3571895557.361750,-0.013673,-0.016585,-18.855892,-18.587001,0.268892
3571895557.371750,-0.013645,-0.016575,-18.852919,-18.587001,0.265918
3571895557.381751,-0.013617,-0.016565,-18.849976,-18.587001,0.262975
3571895557.391749,-0.013589,-0.016555,-18.847061,-18.587001,0.260061
3571895557.401751,-0.013562,-0.016545,-18.844176,-18.587001,0.257175
3571895557.411750,-0.013534,-0.016535,-18.841319,-18.587001,0.254319
3571895557.421751,-0.013507,-0.016525,-18.838491,-18.587001,0.251490
3571895557.431751,-0.013480,-0.016515,-18.835691,-18.683635,0.152056
3571895557.441752,-0.013453,-0.016505,-18.832918,-18.683635,0.149284
3571895557.451753,-0.013275,-0.016496,-18.831219,-18.683635,0.147584
3571895557.461752,-0.013098,-0.016486,-18.829547,-18.683635,0.145912
3571895557.471750,-0.012922,-0.016476,-18.827891,-18.683635,0.144256
3571895557.481752,-0.012749,-0.016466,-18.826251,-18.683635,0.142616
3571895557.491752,-0.012577,-0.016457,-18.824627,-18.683635,0.140992
3571895557.501753,-0.012406,-0.016447,-18.823019,-18.683635,0.139384
3571895557.511754,-0.012237,-0.016437,-18.821427,-18.683635,0.137792
3571895557.521754,-0.012070,-0.016427,-18.819850,-18.683635,0.136215
3571895557.531754,-0.011905,-0.016418,-18.818288,-18.920428,-0.102139
3571895557.541754,-0.011741,-0.016408,-18.816742,-18.920428,-0.103686
3571895557.551755,-0.011678,-0.016398,-18.817341,-18.920428,-0.103087
3571895557.561755,-0.011617,-0.016389,-18.817956,-18.920428,-0.102472
3571895557.571756,-0.011556,-0.016379,-18.818566,-18.920428,-0.101862
3571895557.581755,-0.011496,-0.016370,-18.819171,-18.920428,-0.101257
3571895557.591755,-0.011436,-0.016360,-18.819770,-18.920428,-0.100657
3571895557.601756,-0.011377,-0.016351,-18.820365,-18.920428,-0.100063
3571895557.611756,-0.011318,-0.016341,-18.820955,-18.920428,-0.099473
3571895557.621756,-0.011260,-0.016332,-18.821539,-18.920428,-0.098888
3571895557.631756,-0.011203,-0.016322,-18.822119,-18.972502,-0.150383
3571895557.641757,-0.011146,-0.016313,-18.822694,-18.972502,-0.149808
3571895557.651756,-0.011110,-0.016303,-18.823804,-18.972502,-0.148698
3571895557.661757,-0.011076,-0.016294,-18.824909,-18.972502,-0.147592
3571895557.671759,-0.011041,-0.016285,-18.826005,-18.972502,-0.146497
3571895557.681757,-0.011007,-0.016275,-18.827090,-18.972502,-0.145412
3571895557.691758,-0.010973,-0.016266,-18.828166,-18.972502,-0.144336
3571895557.701758,-0.010940,-0.016256,-18.829231,-18.972502,-0.143270
3571895557.711759,-0.010906,-0.016247,-18.830287,-18.972502,-0.142214
3571895557.721759,-0.010873,-0.016238,-18.831334,-18.972502,-0.141168
3571895557.731760,-0.010840,-0.016229,-18.832370,-18.525222,0.307148
3571895557.741760,-0.010807,-0.016219,-18.833397,-18.525222,0.308175
3571895557.751760,-0.010622,-0.016210,-18.830408,-18.525222,0.305186
3571895557.761760,-0.010436,-0.016201,-18.827408,-18.525222,0.302186
3571895557.771761,-0.010252,-0.016192,-18.824436,-18.525222,0.299214
3571895557.781761,-0.010070,-0.016182,-18.821493,-18.525222,0.296271
3571895557.791759,-0.009890,-0.016173,-18.818577,-18.525222,0.293355
3571895557.801762,-0.009711,-0.016164,-18.815689,-18.525222,0.290467
3571895557.811762,-0.009535,-0.016155,-18.812828,-18.525222,0.287606
3571895557.821763,-0.009360,-0.016146,-18.809995,-18.525222,0.284772
3571895557.831761,-0.009186,-0.016137,-18.807188,-19.154361,-0.347173
3571895557.841762,-0.009015,-0.016128,-18.804408,-19.154361,-0.349953
3571895557.851763,-0.009223,-0.016119,-18.808060,-19.154361,-0.346301
3571895557.861763,-0.009433,-0.016110,-18.811739,-19.154361,-0.342622
3571895557.871763,-0.009641,-0.016101,-18.815383,-19.154361,-0.338978
3571895557.881763,-0.009846,-0.016092,-18.818992,-19.154361,-0.335369
3571895557.891763,-0.010049,-0.016083,-18.822566,-19.154361,-0.331795
3571895557.901764,-0.010250,-0.016074,-18.826106,-19.154361,-0.328255
3571895557.911764,-0.010449,-0.016065,-18.829612,-19.154361,-0.324749
3571895557.921765,-0.010646,-0.016056,-18.833085,-19.154361,-0.321276
3571895557.931764,-0.010840,-0.016047,-18.836524,-18.413969,0.422555
3571895557.941765,-0.011032,-0.016038,-18.839930,-18.413969,0.425961
3571895557.951765,-0.010780,-0.016029,-18.835682,-18.413969,0.421713
3571895557.961765,-0.010525,-0.016020,-18.831403,-18.413969,0.417433
3571895557.971766,-0.010273,-0.016011,-18.827163,-18.413969,0.413194
3571895557.981766,-0.010023,-0.016003,-18.822964,-18.413969,0.408995
3571895557.991765,-0.009776,-0.015994,-18.818805,-18.413969,0.404836
3571895558.001767,-0.009532,-0.015985,-18.814686,-18.413969,0.400717
3571895558.011766,-0.009289,-0.015976,-18.810607,-18.413969,0.396637
3571895558.021767,-0.009050,-0.015967,-18.806566,-18.413969,0.392597
3571895558.031767,-0.008812,-0.015959,-18.802564,-19.229648,-0.427084
3571895558.041768,-0.008578,-0.015950,-18.798600,-19.229648,-0.431048
3571895558.051768,-0.008725,-0.015941,-18.802579,-19.229648,-0.427069
3571895558.061769,-0.008875,-0.015932,-18.806596,-19.229648,-0.423052
3571895558.071769,-0.009023,-0.015924,-18.810576,-19.229648,-0.419073
3571895558.081768,-0.009170,-0.015915,-18.814518,-19.229648,-0.415130
3571895558.091768,-0.009315,-0.015906,-18.818424,-19.229648,-0.411224
3571895558.101768,-0.009458,-0.015898,-18.822293,-19.229648,-0.407355
3571895558.111769,-0.009599,-0.015889,-18.826126,-19.229648,-0.403522
3571895558.121769,-0.009739,-0.015881,-18.829923,-19.229648,-0.399726
3571895558.131769,-0.009878,-0.015872,-18.833684,-18.989388,-0.155704
3571895558.141770,-0.010015,-0.015863,-18.837410,-18.989388,-0.151978
3571895558.151771,-0.010079,-0.015855,-18.838955,-18.989388,-0.150433
3571895558.161771,-0.010141,-0.015846,-18.840464,-18.989388,-0.148923
3571895558.171772,-0.010203,-0.015838,-18.841960,-18.989388,-0.147428
3571895558.181771,-0.010264,-0.015829,-18.843441,-18.989388,-0.145947
3571895558.191772,-0.010324,-0.015821,-18.844908,-18.989388,-0.144480
3571895558.201772,-0.010383,-0.015812,-18.846361,-18.989388,-0.143027
3571895558.211772,-0.010441,-0.015804,-18.847801,-18.989388,-0.141587
3571895558.221770,-0.010499,-0.015795,-18.849227,-18.989388,-0.140161
3571895558.231772,-0.010556,-0.015787,-18.850639,-18.828804,0.021835
3571895558.241774,-0.010613,-0.015779,-18.852039,-18.828804,0.023235
3571895558.251773,-0.010506,-0.015770,-18.851484,-18.828804,0.022680
3571895558.261773,-0.010398,-0.015762,-18.850917,-18.828804,0.022113
3571895558.271774,-0.010292,-0.015753,-18.850356,-18.828804,0.021552
3571895558.281773,-0.010187,-0.015745,-18.849801,-18.828804,0.020997
3571895558.291773,-0.010083,-0.015737,-18.849252,-18.828804,0.020448
3571895558.301776,-0.009980,-0.015728,-18.848708,-18.828804,0.019905
3571895558.311773,-0.009878,-0.015720,-18.848171,-18.828804,0.019367
3571895558.321774,-0.009777,-0.015712,-18.847639,-18.828804,0.018835
3571895558.331775,-0.009677,-0.015704,-18.847113,-18.844422,0.002691
3571895558.341776,-0.009577,-0.015695,-18.846593,-18.844422,0.002171
3571895558.351776,-0.009615,-0.015687,-18.846783,-18.844422,0.002361
3571895558.361775,-0.009653,-0.015679,-18.846978,-18.844422,0.002556
3571895558.371777,-0.009691,-0.015671,-18.847171,-18.844422,0.002749
3571895558.381776,-0.009728,-0.015662,-18.847362,-18.844422,0.002940
3571895558.391775,-0.009765,-0.015654,-18.847550,-18.844422,0.003128
3571895558.401777,-0.009801,-0.015646,-18.847737,-18.844422,0.003315
3571895558.411778,-0.009837,-0.015638,-18.847921,-18.844422,0.003499
3571895558.421779,-0.009872,-0.015630,-18.848103,-18.844422,0.003681
3571895558.431777,-0.009907,-0.015622,-18.848283,-18.689011,0.159273
3571895558.441778,-0.009941,-0.015613,-18.848461,-18.689011,0.159451
3571895558.451778,-0.009858,-0.015605,-18.846697,-18.689011,0.157686
3571895558.461779,-0.009775,-0.015597,-18.844933,-18.689011,0.155922
3571895558.471780,-0.009692,-0.015589,-18.843186,-18.689011,0.154175
3571895558.481779,-0.009611,-0.015581,-18.841456,-18.689011,0.152445
3571895558.491777,-0.009530,-0.015573,-18.839743,-18.689011,0.150733
3571895558.501780,-0.009450,-0.015565,-18.838048,-18.689011,0.149037
3571895558.511779,-0.009371,-0.015557,-18.836369,-18.689011,0.147358
3571895558.521781,-0.009293,-0.015549,-18.834707,-18.689011,0.145696
3571895558.531781,-0.009215,-0.015541,-18.833061,-18.396775,0.436286
3571895558.541780,-0.009138,-0.015533,-18.831432,-18.396775,0.434656
3571895558.551781,-0.009036,-0.015525,-18.826642,-18.396775,0.429866
3571895558.561781,-0.008934,-0.015517,-18.821868,-18.396775,0.425093
3571895558.571782,-0.008833,-0.015509,-18.817141,-18.396775,0.420366
3571895558.581782,-0.008733,-0.015501,-18.812460,-18.396775,0.415685
3571895558.591781,-0.008634,-0.015493,-18.807826,-18.396775,0.411051
3571895558.601782,-0.008537,-0.015485,-18.803237,-18.396775,0.406462
3571895558.611782,-0.008439,-0.015478,-18.798692,-18.396775,0.401917
3571895558.621783,-0.008343,-0.015470,-18.794192,-18.396775,0.397417
3571895558.631784,-0.008248,-0.015462,-18.789736,-18.888277,-0.098541
3571895558.641784,-0.008154,-0.015454,-18.785324,-18.888277,-0.102953
3571895558.651783,-0.008140,-0.015446,-18.786018,-18.888277,-0.102259
3571895558.661784,-0.008128,-0.015438,-18.786756,-18.888277,-0.101522
3571895558.671786,-0.008116,-0.015431,-18.787486,-18.888277,-0.100791
3571895558.681785,-0.008104,-0.015423,-18.788210,-18.888277,-0.100067
3571895558.691784,-0.008092,-0.015415,-18.788928,-18.888277,-0.099350
3571895558.701785,-0.008080,-0.015407,-18.789638,-18.888277,-0.098639
3571895558.711785,-0.008069,-0.015399,-18.790342,-18.888277,-0.097935
3571895558.721786,-0.008057,-0.015392,-18.791040,-18.888277,-0.097237
3571895558.731786,-0.008045,-0.015384,-18.791731,-18.733698,0.058033
3571895558.741786,-0.008033,-0.015376,-18.792416,-18.733698,0.058717
3571895558.751787,-0.007960,-0.015369,-18.791733,-18.733698,0.058035
3571895558.761786,-0.007887,-0.015361,-18.791045,-18.733698,0.057346
3571895558.771788,-0.007814,-0.015353,-18.790362,-18.733698,0.056664
3571895558.781786,-0.007742,-0.015346,-18.789687,-18.733698,0.055988
3571895558.791787,-0.007671,-0.015338,-18.789017,-18.733698,0.055319
3571895558.801788,-0.007601,-0.015330,-18.788354,-18.733698,0.054656
3571895558.811788,-0.007531,-0.015323,-18.787698,-18.733698,0.054000
3571895558.821788,-0.007461,-0.015315,-18.787048,-18.733698,0.053349
3571895558.831788,-0.007393,-0.015307,-18.786404,-18.954626,-0.168223
3571895558.841789,-0.007325,-0.015300,-18.785766,-18.954626,-0.168860
3571895558.851789,-0.007423,-0.015292,-18.787158,-18.954626,-0.167468
3571895558.861790,-0.007521,-0.015285,-18.788557,-18.954626,-0.166070
3571895558.871790,-0.007619,-0.015277,-18.789942,-18.954626,-0.164684
3571895558.881790,-0.007715,-0.015270,-18.791315,-18.954626,-0.163311
3571895558.891790,-0.007810,-0.015262,-18.792676,-18.954626,-0.161951
3571895558.901790,-0.007904,-0.015255,-18.794023,-18.954626,-0.160603
3571895558.911790,-0.007998,-0.015247,-18.795358,-18.954626,-0.159268
3571895558.921791,-0.008090,-0.015240,-18.796680,-18.954626,-0.157946
3571895558.931791,-0.008181,-0.015232,-18.797990,-18.407170,0.390821
3571895558.941791,-0.008271,-0.015225,-18.799288,-18.407170,0.392118
3571895558.951792,-0.007984,-0.015217,-18.795094,-18.407170,0.387924
3571895558.961791,-0.007696,-0.015210,-18.790887,-18.407170,0.383717
3571895558.971791,-0.007411,-0.015202,-18.786720,-18.407170,0.379550
3571895558.981793,-0.007129,-0.015195,-18.782593,-18.407170,0.375423
3571895558.991792,-0.006850,-0.015187,-18.778505,-18.407170,0.371335
3571895559.001792,-0.006574,-0.015180,-18.774456,-18.407170,0.367287
3571895559.011792,-0.006301,-0.015173,-18.770446,-18.407170,0.363276
3571895559.021794,-0.006030,-0.015165,-18.766474,-18.407170,0.359304
3571895559.031793,-0.005763,-0.015158,-18.762540,-18.701518,0.061022
3571895559.041794,-0.005498,-0.015150,-18.758643,-18.701518,0.057126
3571895559.051795,-0.005459,-0.015143,-18.758091,-18.701518,0.056573
3571895559.061794,-0.005423,-0.015136,-18.757575,-18.701518,0.056057
3571895559.071795,-0.005387,-0.015128,-18.757064,-18.701518,0.055547
3571895559.081795,-0.005352,-0.015121,-18.756558,-18.701518,0.055041
3571895559.091794,-0.005317,-0.015114,-18.756057,-18.701518,0.054539
3571895559.101796,-0.005282,-0.015107,-18.755560,-18.701518,0.054043
3571895559.111795,-0.005247,-0.015099,-18.755069,-18.701518,0.053551
3571895559.121796,-0.005213,-0.015092,-18.754581,-18.701518,0.053063
3571895559.131797,-0.005179,-0.015085,-18.754098,-18.876148,-0.122049
3571895559.141797,-0.005145,-0.015078,-18.753620,-18.876148,-0.122527
3571895559.151796,-0.005437,-0.015070,-18.754611,-18.876148,-0.121536
3571895559.161797,-0.005728,-0.015063,-18.755607,-18.876148,-0.120540
3571895559.171798,-0.006017,-0.015056,-18.756595,-18.876148,-0.119553
3571895559.181798,-0.006303,-0.015049,-18.757574,-18.876148,-0.118574
3571895559.191797,-0.006585,-0.015041,-18.758545,-18.876148,-0.117603
3571895559.201798,-0.006865,-0.015034,-18.759507,-18.876148,-0.116641
3571895559.211798,-0.007141,-0.015027,-18.760461,-18.876148,-0.115686
3571895559.221797,-0.007415,-0.015020,-18.761407,-18.876148,-0.114741
3571895559.231799,-0.007685,-0.015013,-18.762345,-19.535446,-0.773101
3571895559.241799,-0.007953,-0.015006,-18.763274,-19.535446,-0.772171
3571895559.251800,-0.008445,-0.014999,-18.770876,-19.535446,-0.764570
3571895559.261799,-0.008935,-0.014991,-18.778470,-19.535446,-0.756976
3571895559.271800,-0.009419,-0.014984,-18.785992,-19.535446,-0.749454
3571895559.281800,-0.009898,-0.014977,-18.793444,-19.535446,-0.742002
3571895559.291800,-0.010372,-0.014970,-18.800824,-19.535446,-0.734621
3571895559.301801,-0.010842,-0.014963,-18.808135,-19.535446,-0.727310
3571895559.311801,-0.011306,-0.014956,-18.815377,-19.535446,-0.720069
3571895559.321802,-0.011765,-0.014949,-18.822550,-19.535446,-0.712896
3571895559.331801,-0.012219,-0.014942,-18.829655,-18.761819,0.067836
3571895559.341802,-0.012668,-0.014935,-18.836693,-18.761819,0.074874
3571895559.351802,-0.012622,-0.014928,-18.835981,-18.761819,0.074162
3571895559.361802,-0.012571,-0.014921,-18.835204,-18.761819,0.073385
3571895559.371803,-0.012520,-0.014914,-18.834433,-18.761819,0.072614
3571895559.381804,-0.012470,-0.014907,-18.833669,-18.761819,0.071850
3571895559.391802,-0.012420,-0.014900,-18.832913,-18.761819,0.071094
3571895559.401803,-0.012371,-0.014893,-18.832164,-18.761819,0.070345
3571895559.411804,-0.012322,-0.014886,-18.831423,-18.761819,0.069604
3571895559.421805,-0.012273,-0.014879,-18.830688,-18.761819,0.068869
3571895559.431805,-0.012225,-0.014872,-18.829961,-19.583266,-0.753305
3571895559.441805,-0.012177,-0.014865,-18.829240,-19.583266,-0.754025
3571895559.451805,-0.012620,-0.014858,-18.836617,-19.583266,-0.746649
3571895559.461804,-0.013064,-0.014851,-18.844001,-19.583266,-0.739265
3571895559.471806,-0.013504,-0.014844,-18.851315,-19.583266,-0.731951
3571895559.481806,-0.013938,-0.014837,-18.858560,-19.583266,-0.724706
3571895559.491806,-0.014368,-0.014830,-18.865736,-19.583266,-0.717529
3571895559.501806,-0.014793,-0.014824,-18.872845,-19.583266,-0.710421
3571895559.511806,-0.015214,-0.014817,-18.879886,-19.583266,-0.703380
3571895559.521806,-0.015630,-0.014810,-18.886860,-19.583266,-0.696406
3571895559.531807,-0.016041,-0.014803,-18.893768,-18.955357,-0.061589
3571895559.541807,-0.016448,-0.014796,-18.900610,-18.955357,-0.054747
3571895559.551808,-0.016708,-0.014789,-18.900949,-18.955357,-0.054408
3571895559.561808,-0.016964,-0.014782,-18.901224,-18.955357,-0.054133
3571895559.571808,-0.017217,-0.014776,-18.901496,-18.955357,-0.053861
3571895559.581809,-0.017467,-0.014769,-18.901766,-18.955357,-0.053591
3571895559.591808,-0.017714,-0.014762,-18.902034,-18.955357,-0.053323
3571895559.601809,-0.017959,-0.014755,-18.902300,-18.955357,-0.053057
3571895559.611809,-0.018200,-0.014748,-18.902565,-18.955357,-0.052792
3571895559.621809,-0.018440,-0.014742,-18.902828,-18.955357,-0.052529
3571895559.631809,-0.018676,-0.014735,-18.903089,-18.570555,0.332533
3571895559.641809,-0.018910,-0.014728,-18.903348,-18.570555,0.332792
3571895559.651810,-0.018978,-0.014721,-18.899728,-18.570555,0.329172
3571895559.661810,-0.019044,-0.014715,-18.896105,-18.570555,0.325550
3571895559.671811,-0.019109,-0.014708,-18.892518,-18.570555,0.321963
3571895559.681810,-0.019173,-0.014701,-18.888966,-18.570555,0.318410
3571895559.691810,-0.019236,-0.014695,-18.885448,-18.570555,0.314892
3571895559.701811,-0.019299,-0.014688,-18.881964,-18.570555,0.311409
3571895559.711812,-0.019360,-0.014681,-18.878514,-18.570555,0.307959
3571895559.721813,-0.019421,-0.014675,-18.875098,-18.570555,0.304542
3571895559.731812,-0.019481,-0.014668,-18.871714,-19.340561,-0.468847
3571895559.741812,-0.019540,-0.014661,-18.868364,-19.340561,-0.472198
3571895559.751812,-0.019732,-0.014655,-18.872833,-19.340561,-0.467729
3571895559.761813,-0.019924,-0.014648,-18.877334,-19.340561,-0.463227
3571895559.771813,-0.020113,-0.014641,-18.881793,-19.340561,-0.458768
3571895559.781814,-0.020300,-0.014635,-18.886210,-19.340561,-0.454352
3571895559.791812,-0.020485,-0.014628,-18.890583,-19.340561,-0.449978
3571895559.801815,-0.020668,-0.014621,-18.894915,-19.340561,-0.445646
3571895559.811814,-0.020849,-0.014615,-18.899205,-19.340561,-0.441356
3571895559.821815,-0.021028,-0.014608,-18.903454,-19.340561,-0.437107
3571895559.831815,-0.021205,-0.014602,-18.907662,-18.388944,0.518718
3571895559.841815,-0.021379,-0.014595,-18.911829,-18.388944,0.522885
3571895559.851815,-0.021076,-0.014588,-18.906745,-18.388944,0.517801
3571895559.861816,-0.020771,-0.014582,-18.901621,-18.388944,0.512678
3571895559.871817,-0.020468,-0.014575,-18.896545,-18.388944,0.507602
3571895559.881816,-0.020169,-0.014569,-18.891518,-18.388944,0.502574
3571895559.891816,-0.019872,-0.014562,-18.886537,-18.388944,0.497593
3571895559.901817,-0.019578,-0.014556,-18.881604,-18.388944,0.492660
3571895559.911817,-0.019288,-0.014549,-18.876718,-18.388944,0.487774
3571895559.921817,-0.019000,-0.014543,-18.871878,-18.388944,0.482934
3571895559.931817,-0.018715,-0.014536,-18.867084,-19.035681,-0.168597
3571895559.941817,-0.018432,-0.014530,-18.862335,-19.035681,-0.173345
3571895559.951818,-0.018524,-0.014523,-18.864163,-19.035681,-0.171517
3571895559.961818,-0.018620,-0.014517,-18.866036,-19.035681,-0.169644
3571895559.971819,-0.018714,-0.014510,-18.867892,-19.035681,-0.167789
3571895559.981819,-0.018806,-0.014504,-18.869730,-19.035681,-0.165951
3571895559.991817,-0.018898,-0.014497,-18.871550,-19.035681,-0.164131
3571895560.001819,-0.018988,-0.014491,-18.873352,-19.035681,-0.162328
3571895560.011819,-0.019078,-0.014484,-18.875138,-19.035681,-0.160543
3571895560.021821,-0.019166,-0.014478,-18.876906,-19.035681,-0.158774
3571895560.031820,-0.019253,-0.014472,-18.878658,-18.549797,0.328861
3571895560.041821,-0.019339,-0.014465,-18.880393,-18.549797,0.330596
3571895560.051820,-0.019121,-0.014459,-18.876858,-18.549797,0.327060
3571895560.061821,-0.018901,-0.014452,-18.873306,-18.549797,0.323509
3571895560.071822,-0.018684,-0.014446,-18.869788,-18.549797,0.319991
3571895560.081821,-0.018469,-0.014440,-18.866304,-18.549797,0.316507
3571895560.091821,-0.018256,-0.014433,-18.862853,-18.549797,0.313056
3571895560.101821,-0.018044,-0.014427,-18.859435,-18.549797,0.309638
3571895560.111822,-0.017835,-0.014420,-18.856050,-18.549797,0.306253
3571895560.121822,-0.017628,-0.014414,-18.852697,-18.549797,0.302900
3571895560.131823,-0.017423,-0.014408,-18.849377,-18.520966,0.328411
3571895560.141823,-0.017220,-0.014401,-18.846088,-18.520966,0.325122
3571895560.151824,-0.016918,-0.014395,-18.842601,-18.520966,0.321635
3571895560.161824,-0.016617,-0.014389,-18.839145,-18.520966,0.318179
3571895560.171822,-0.016320,-0.014382,-18.835721,-18.520966,0.314756
3571895560.181824,-0.016026,-0.014376,-18.832330,-18.520966,0.311365
3571895560.191823,-0.015734,-0.014370,-18.828972,-18.520966,0.308006
3571895560.201825,-0.015446,-0.014364,-18.825645,-18.520966,0.304679
3571895560.211825,-0.015160,-0.014357,-18.822349,-18.520966,0.301384
3571895560.221824,-0.014877,-0.014351,-18.819085,-18.520966,0.298119
3571895560.231825,-0.014597,-0.014345,-18.815851,-19.043741,-0.227890
3571895560.241825,-0.014320,-0.014338,-18.812648,-19.043741,-0.231093
3571895560.251827,-0.014484,-0.014332,-18.814951,-19.043741,-0.228791
3571895560.261827,-0.014650,-0.014326,-18.817282,-19.043741,-0.226459
3571895560.271827,-0.014815,-0.014320,-18.819592,-19.043741,-0.224149
3571895560.281826,-0.014978,-0.014313,-18.821880,-19.043741,-0.221861
3571895560.291827,-0.015139,-0.014307,-18.824147,-19.043741,-0.219594
3571895560.301827,-0.015298,-0.014301,-18.826392,-19.043741,-0.217349
3571895560.311828,-0.015455,-0.014295,-18.828616,-19.043741,-0.215125
3571895560.321828,-0.015611,-0.014289,-18.830819,-19.043741,-0.212922
3571895560.331828,-0.015765,-0.014282,-18.833001,-19.192278,-0.359277
3571895560.341829,-0.015917,-0.014276,-18.835162,-19.192278,-0.357116
3571895560.351829,-0.016025,-0.014270,-18.838281,-19.192278,-0.353997
3571895560.361829,-0.016131,-0.014264,-18.841379,-19.192278,-0.350899
3571895560.371830,-0.016235,-0.014258,-18.844447,-19.192278,-0.347831
3571895560.381829,-0.016338,-0.014252,-18.847485,-19.192278,-0.344793
3571895560.391828,-0.016440,-0.014245,-18.850494,-19.192278,-0.341784
3571895560.401829,-0.016541,-0.014239,-18.853474,-19.192278,-0.338804
3571895560.411829,-0.016640,-0.014233,-18.856425,-19.192278,-0.335853
3571895560.421831,-0.016738,-0.014227,-18.859347,-19.192278,-0.332931
3571895560.431830,-0.016835,-0.014221,-18.862241,-19.233252,-0.371011
3571895560.441830,-0.016931,-0.014215,-18.865107,-19.233252,-0.368145
3571895560.451832,-0.017215,-0.014209,-18.868525,-19.233252,-0.364727
3571895560.461833,-0.017497,-0.014202,-18.871915,-19.233252,-0.361337
3571895560.471833,-0.017776,-0.014196,-18.875274,-19.233252,-0.357978
3571895560.481833,-0.018052,-0.014190,-18.878600,-19.233252,-0.354652
3571895560.491832,-0.018325,-0.014184,-18.881894,-19.233252,-0.351358
3571895560.501832,-0.018595,-0.014178,-18.885157,-19.233252,-0.348095
3571895560.511833,-0.018862,-0.014172,-18.888389,-19.233252,-0.344863
3571895560.521833,-0.019125,-0.014166,-18.891590,-19.233252,-0.341663
3571895560.531833,-0.019386,-0.014160,-18.894760,-18.837815,0.056944
3571895560.541834,-0.019644,-0.014154,-18.897899,-18.837815,0.060084
3571895560.551835,-0.019482,-0.014148,-18.897240,-18.837815,0.059425
3571895560.561834,-0.019318,-0.014142,-18.896552,-18.837815,0.058737
3571895560.571835,-0.019155,-0.014136,-18.895869,-18.837815,0.058054
3571895560.581834,-0.018994,-0.014130,-18.895192,-18.837815,0.057377
3571895560.591835,-0.018834,-0.014124,-18.894521,-18.837815,0.056706
3571895560.601834,-0.018676,-0.014118,-18.893856,-18.837815,0.056041
3571895560.611835,-0.018519,-0.014112,-18.893197,-18.837815,0.055382
3571895560.621837,-0.018363,-0.014106,-18.892544,-18.837815,0.054728
3571895560.631837,-0.018209,-0.014100,-18.891896,-18.769230,0.122666
3571895560.641837,-0.018057,-0.014094,-18.891254,-18.769230,0.122024
3571895560.651836,-0.017987,-0.014088,-18.890345,-18.769230,0.121115
3571895560.661837,-0.017917,-0.014082,-18.889440,-18.769230,0.120210
3571895560.671837,-0.017848,-0.014076,-18.888544,-18.769230,0.119314
3571895560.681837,-0.017779,-0.014070,-18.887656,-18.769230,0.118426
3571895560.691837,-0.017711,-0.014064,-18.886776,-18.769230,0.117546
3571895560.701838,-0.017644,-0.014058,-18.885904,-18.769230,0.116674
3571895560.711838,-0.017577,-0.014052,-18.885040,-18.769230,0.115810
3571895560.721838,-0.017510,-0.014046,-18.884184,-18.769230,0.114954
3571895560.731839,-0.017444,-0.014040,-18.883336,-18.842572,0.040764
3571895560.741838,-0.017379,-0.014034,-18.882495,-18.842572,0.039923
3571895560.751840,-0.017305,-0.014028,-18.881949,-18.842572,0.039377
3571895560.761838,-0.017231,-0.014022,-18.881411,-18.842572,0.038839
3571895560.771839,-0.017158,-0.014016,-18.880878,-18.842572,0.038306
3571895560.781840,-0.017086,-0.014010,-18.880350,-18.842572,0.037778
3571895560.791839,-0.017014,-0.014004,-18.879828,-18.842572,0.037256
3571895560.801841,-0.016943,-0.013998,-18.879310,-18.842572,0.036738
3571895560.811840,-0.016872,-0.013993,-18.878798,-18.842572,0.036226
3571895560.821842,-0.016802,-0.013987,-18.878290,-18.842572,0.035718
3571895560.831841,-0.016732,-0.013981,-18.877787,-18.847053,0.030735
3571895560.841841,-0.016663,-0.013975,-18.877289,-18.847053,0.030237
3571895560.851842,-0.016627,-0.013969,-18.876957,-18.847053,0.029904
3571895560.861842,-0.016590,-0.013963,-18.876629,-18.847053,0.029576
3571895560.871843,-0.016554,-0.013957,-18.876304,-18.847053,0.029251
3571895560.881842,-0.016519,-0.013951,-18.875982,-18.847053,0.028929
3571895560.891841,-0.016483,-0.013946,-18.875663,-18.847053,0.028610
3571895560.901843,-0.016448,-0.013940,-18.875347,-18.847053,0.028295
3571895560.911843,-0.016412,-0.013934,-18.875035,-18.847053,0.027982
3571895560.921843,-0.016377,-0.013928,-18.874725,-18.847053,0.027673
3571895560.931844,-0.016343,-0.013922,-18.874419,-18.671200,0.203218
3571895560.941844,-0.016308,-0.013917,-18.874115,-18.671200,0.202915
3571895560.951844,-0.016227,-0.013911,-18.872110,-18.671200,0.200910
3571895560.961844,-0.016147,-0.013905,-18.870108,-18.671200,0.198908
3571895560.971845,-0.016067,-0.013899,-18.868126,-18.671200,0.196925
3571895560.981845,-0.015987,-0.013893,-18.866162,-18.671200,0.194961
3571895560.991845,-0.015909,-0.013888,-18.864217,-18.671200,0.193016
3571895561.001846,-0.015831,-0.013882,-18.862290,-18.671200,0.191090
3571895561.011845,-0.015753,-0.013876,-18.860383,-18.671200,0.189182
3571895561.021846,-0.015677,-0.013870,-18.858493,-18.671200,0.187293
3571895561.031847,-0.015601,-0.013864,-18.856622,-18.025422,0.831200
3571895561.041847,-0.015525,-0.013859,-18.854769,-18.025422,0.829347
3571895561.051847,-0.015053,-0.013853,-18.846510,-18.025422,0.821088
