Absolute Time,u_hat,u_true,x_hat,x_m,x-error
3571895400.587593,-0.005820,-0.001555,-13.704807,-13.926713,-0.221906
3571895400.597589,-0.005764,-0.001554,-13.707020,-13.926713,-0.219694
3571895400.607594,-0.005708,-0.001553,-13.709210,-13.926713,-0.217503
3571895400.617594,-0.005653,-0.001553,-13.711380,-13.926713,-0.215333
3571895400.627594,-0.005598,-0.001552,-13.713528,-14.313314,-0.599786
3571895400.637594,-0.005544,-0.001552,-13.715655,-14.313314,-0.597659
3571895400.647595,-0.005544,-0.001551,-13.721615,-14.313314,-0.591699
3571895400.657595,-0.005544,-0.001551,-13.727555,-14.313314,-0.585760
3571895400.667595,-0.005545,-0.001550,-13.733437,-14.313314,-0.579877
3571895400.677596,-0.005545,-0.001549,-13.739262,-14.313314,-0.574052
3571895400.687595,-0.005546,-0.001549,-13.745030,-14.313314,-0.568284
3571895400.697595,-0.005546,-0.001548,-13.750742,-14.313314,-0.562572
3571895400.707596,-0.005547,-0.001548,-13.756398,-14.313314,-0.556916
3571895400.717597,-0.005547,-0.001547,-13.761999,-14.313314,-0.551315
3571895400.727597,-0.005547,-0.001546,-13.767546,-13.410923,0.356623
3571895400.737597,-0.005547,-0.001546,-13.773039,-13.410923,0.362116
3571895400.747599,-0.005724,-0.001545,-13.769470,-13.410923,0.358546
3571895400.757597,-0.005900,-0.001545,-13.765848,-13.410923,0.354924
3571895400.767599,-0.006075,-0.001544,-13.762260,-13.410923,0.351337
3571895400.777598,-0.006247,-0.001543,-13.758707,-13.410923,0.347784
3571895400.787597,-0.006417,-0.001543,-13.755188,-13.410923,0.344265
3571895400.797599,-0.006586,-0.001542,-13.751704,-13.410923,0.340781
3571895400.807600,-0.006753,-0.001542,-13.748254,-13.410923,0.337331
3571895400.817599,-0.006918,-0.001541,-13.744837,-13.410923,0.333914
3571895400.827600,-0.007081,-0.001540,-13.741454,-14.127425,-0.385971
3571895400.837601,-0.007242,-0.001540,-13.738103,-14.127425,-0.389321
3571895400.847600,-0.007314,-0.001539,-13.741950,-14.127425,-0.385475
3571895400.857601,-0.007384,-0.001539,-13.745828,-14.127425,-0.381597
3571895400.867601,-0.007454,-0.001538,-13.749670,-14.127425,-0.377755
3571895400.877602,-0.007522,-0.001537,-13.753475,-14.127425,-0.373950
3571895400.887600,-0.007590,-0.001537,-13.757243,-14.127425,-0.370182
3571895400.897596,-0.007657,-0.001536,-13.760975,-14.127425,-0.366449
3571895400.907602,-0.007723,-0.001536,-13.764672,-14.127425,-0.362753
3571895400.917603,-0.007788,-0.001535,-13.768332,-14.127425,-0.359092
3571895400.927602,-0.007853,-0.001535,-13.771958,-13.506417,0.265541
3571895400.937603,-0.007916,-0.001534,-13.775549,-13.506417,0.269132
3571895400.947603,-0.007795,-0.001533,-13.772899,-13.506417,0.266481
3571895400.957603,-0.007673,-0.001533,-13.770214,-13.506417,0.263797
3571895400.967604,-0.007553,-0.001532,-13.767555,-13.506417,0.261138
3571895400.977603,-0.007433,-0.001532,-13.764923,-13.506417,0.258506
3571895400.987604,-0.007314,-0.001531,-13.762316,-13.506417,0.255899
3571895400.997600,-0.007197,-0.001530,-13.759735,-13.506417,0.253318
3571895401.007604,-0.007081,-0.001530,-13.757179,-13.506417,0.250762
3571895401.017605,-0.006966,-0.001529,-13.754649,-13.506417,0.248231
3571895401.027605,-0.006852,-0.001529,-13.752143,-13.734151,0.017992
3571895401.037604,-0.006740,-0.001528,-13.749662,-13.734151,0.015511
3571895401.047606,-0.006683,-0.001527,-13.749491,-13.734151,0.015340
3571895401.057605,-0.006627,-0.001527,-13.749345,-13.734151,0.015193
3571895401.067606,-0.006572,-0.001526,-13.749200,-13.734151,0.015049
3571895401.077606,-0.006518,-0.001526,-13.749057,-13.734151,0.014906
3571895401.087605,-0.006464,-0.001525,-13.748917,-13.734151,0.014766
3571895401.097601,-0.006410,-0.001525,-13.748779,-13.734151,0.014627
3571895401.107606,-0.006357,-0.001524,-13.748642,-13.734151,0.014491
3571895401.117607,-0.006304,-0.001523,-13.748508,-13.734151,0.014356
3571895401.127607,-0.006252,-0.001523,-13.748376,-13.905017,-0.156642
3571895401.137608,-0.006201,-0.001522,-13.748245,-13.905017,-0.156772
3571895401.147608,-0.006008,-0.001522,-13.749808,-13.905017,-0.155209
3571895401.157608,-0.005815,-0.001521,-13.751373,-13.905017,-0.153644
3571895401.167609,-0.005624,-0.001520,-13.752924,-13.905017,-0.152093
3571895401.177608,-0.005435,-0.001520,-13.754461,-13.905017,-0.150557
3571895401.187609,-0.005248,-0.001519,-13.755983,-13.905017,-0.149034
3571895401.197610,-0.005063,-0.001519,-13.757491,-13.905017,-0.147526
3571895401.207610,-0.004880,-0.001518,-13.758986,-13.905017,-0.146031
3571895401.217610,-0.004699,-0.001518,-13.760466,-13.905017,-0.144551
3571895401.227610,-0.004519,-0.001517,-13.761934,-13.529029,0.232905
3571895401.237611,-0.004342,-0.001516,-13.763387,-13.529029,0.234358
3571895401.247612,-0.004389,-0.001516,-13.761063,-13.529029,0.232034
3571895401.257611,-0.004439,-0.001515,-13.758725,-13.529029,0.229696
3571895401.267612,-0.004487,-0.001515,-13.756411,-13.529029,0.227382
3571895401.277611,-0.004536,-0.001514,-13.754119,-13.529029,0.225090
3571895401.287612,-0.004583,-0.001513,-13.751851,-13.529029,0.222822
3571895401.297612,-0.004630,-0.001513,-13.749605,-13.529029,0.220576
3571895401.307612,-0.004677,-0.001512,-13.747381,-13.529029,0.218352
3571895401.317614,-0.004723,-0.001512,-13.745180,-13.529029,0.216151
3571895401.327613,-0.004769,-0.001511,-13.743000,-14.219340,-0.476339
3571895401.337613,-0.004814,-0.001511,-13.740842,-14.219340,-0.478497
3571895401.347613,-0.004683,-0.001510,-13.745611,-14.219340,-0.473728
3571895401.357613,-0.004552,-0.001509,-13.750401,-14.219340,-0.468938
3571895401.367614,-0.004422,-0.001509,-13.755146,-14.219340,-0.464193
3571895401.377614,-0.004294,-0.001508,-13.759846,-14.219340,-0.459494
3571895401.387614,-0.004167,-0.001508,-13.764500,-14.219340,-0.454839
3571895401.397610,-0.004041,-0.001507,-13.769110,-14.219340,-0.450229
3571895401.407615,-0.003916,-0.001507,-13.773676,-14.219340,-0.445664
3571895401.417615,-0.003793,-0.001506,-13.778198,-14.219340,-0.441141
3571895401.427616,-0.003671,-0.001505,-13.782677,-12.891807,0.890870
3571895401.437616,-0.003550,-0.001505,-13.787113,-12.891807,0.895306
3571895401.447616,-0.003188,-0.001504,-13.778244,-12.891807,0.886437
3571895401.457616,-0.002826,-0.001504,-13.769333,-12.891807,0.877525
3571895401.467617,-0.002468,-0.001503,-13.760506,-12.891807,0.868699
3571895401.477617,-0.002113,-0.001502,-13.751766,-12.891807,0.859958
3571895401.487616,-0.001763,-0.001502,-13.743110,-12.891807,0.851303
3571895401.497613,-0.001415,-0.001501,-13.734538,-12.891807,0.842731
3571895401.507617,-0.001072,-0.001501,-13.726050,-12.891807,0.834243
3571895401.517618,-0.000732,-0.001500,-13.717645,-12.891807,0.825837
3571895401.527618,-0.000395,-0.001500,-13.709321,-13.943014,-0.233693
3571895401.537618,-0.000063,-0.001499,-13.701079,-13.943014,-0.241936
3571895401.547619,-0.000017,-0.001498,-13.703427,-13.943014,-0.239587
3571895401.557619,0.000029,-0.001498,-13.705857,-13.943014,-0.237157
3571895401.567620,0.000074,-0.001497,-13.708265,-13.943014,-0.234749
3571895401.577618,0.000118,-0.001497,-13.710651,-13.943014,-0.232363
3571895401.587619,0.000162,-0.001496,-13.713014,-13.943014,-0.230000
3571895401.597620,0.000206,-0.001496,-13.715354,-13.943014,-0.227660
3571895401.607620,0.000249,-0.001495,-13.717673,-13.943014,-0.225341
3571895401.617621,0.000292,-0.001494,-13.719970,-13.943014,-0.223044
3571895401.627621,0.000334,-0.001494,-13.722245,-13.307021,0.415224
3571895401.637621,0.000376,-0.001493,-13.724498,-13.307021,0.417477
3571895401.647622,0.000304,-0.001493,-13.720370,-13.307021,0.413349
3571895401.657621,0.000232,-0.001492,-13.716221,-13.307021,0.409200
3571895401.667622,0.000160,-0.001492,-13.712111,-13.307021,0.405090
3571895401.677622,0.000089,-0.001491,-13.708042,-13.307021,0.401021
3571895401.687622,0.000019,-0.001490,-13.704013,-13.307021,0.396992
3571895401.697617,-0.000050,-0.001490,-13.700023,-13.307021,0.393002
3571895401.707623,-0.000119,-0.001489,-13.696073,-13.307021,0.389052
3571895401.717624,-0.000187,-0.001489,-13.692161,-13.307021,0.385140
3571895401.727624,-0.000254,-0.001488,-13.688287,-14.185168,-0.496881
3571895401.737624,-0.000320,-0.001488,-13.684452,-14.185168,-0.500716
3571895401.747625,-0.000517,-0.001487,-13.689435,-14.185168,-0.495733
3571895401.757623,-0.000714,-0.001486,-13.694456,-14.185168,-0.490712
3571895401.767625,-0.000908,-0.001486,-13.699430,-14.185168,-0.485738
3571895401.777625,-0.001100,-0.001485,-13.704356,-14.185168,-0.480812
3571895401.787624,-0.001291,-0.001485,-13.709235,-14.185168,-0.475933
3571895401.797625,-0.001479,-0.001484,-13.714068,-14.185168,-0.471101
3571895401.807625,-0.001665,-0.001484,-13.718854,-14.185168,-0.466314
3571895401.817626,-0.001850,-0.001483,-13.723594,-14.185168,-0.461574
3571895401.827626,-0.002032,-0.001482,-13.728289,-13.322670,0.405619
3571895401.837626,-0.002213,-0.001482,-13.732939,-13.322670,0.410269
3571895401.847626,-0.001895,-0.001481,-13.728917,-13.322670,0.406247
3571895401.857627,-0.001575,-0.001481,-13.724850,-13.322670,0.402180
3571895401.867627,-0.001259,-0.001480,-13.720822,-13.322670,0.398152
3571895401.877628,-0.000946,-0.001480,-13.716833,-13.322670,0.394163
3571895401.887627,-0.000636,-0.001479,-13.712884,-13.322670,0.390214
3571895401.897627,-0.000330,-0.001478,-13.708973,-13.322670,0.386303
3571895401.907629,-0.000027,-0.001478,-13.705100,-13.322670,0.382430
3571895401.917628,0.000273,-0.001477,-13.701266,-13.322670,0.378596
3571895401.927629,0.000570,-0.001477,-13.697469,-13.636033,0.061436
3571895401.937629,0.000864,-0.001476,-13.693708,-13.636033,0.057675
3571895401.947627,0.000356,-0.001476,-13.693118,-13.636033,0.057085
3571895401.957630,-0.000156,-0.001475,-13.692563,-13.636033,0.056530
3571895401.967630,-0.000662,-0.001474,-13.692014,-13.636033,0.055981
3571895401.977631,-0.001163,-0.001474,-13.691472,-13.636033,0.055439
3571895401.987631,-0.001659,-0.001473,-13.690935,-13.636033,0.054902
3571895401.997625,-0.002150,-0.001473,-13.690404,-13.636033,0.054371
3571895402.007631,-0.002635,-0.001472,-13.689878,-13.636033,0.053845
3571895402.017632,-0.003115,-0.001472,-13.689359,-13.636033,0.053326
3571895402.027632,-0.003591,-0.001471,-13.688845,-13.505265,0.183579
3571895402.037632,-0.004061,-0.001471,-13.688336,-13.505265,0.183071
3571895402.047633,-0.004121,-0.001470,-13.686529,-13.505265,0.181264
3571895402.057632,-0.004177,-0.001469,-13.684729,-13.505265,0.179463
3571895402.067632,-0.004232,-0.001469,-13.682946,-13.505265,0.177680
3571895402.077633,-0.004287,-0.001468,-13.681180,-13.505265,0.175915
3571895402.087632,-0.004340,-0.001468,-13.679433,-13.505265,0.174167
3571895402.097631,-0.004393,-0.001467,-13.677703,-13.505265,0.172437
3571895402.107635,-0.004446,-0.001467,-13.675990,-13.505265,0.170724
3571895402.117635,-0.004498,-0.001466,-13.674294,-13.505265,0.169029
3571895402.127634,-0.004549,-0.001465,-13.672616,-13.148735,0.523880
3571895402.137635,-0.004600,-0.001465,-13.670954,-13.148735,0.522219
3571895402.147635,-0.004790,-0.001464,-13.665748,-13.148735,0.517013
3571895402.157635,-0.004978,-0.001464,-13.660559,-13.148735,0.511824
3571895402.167635,-0.005165,-0.001463,-13.655421,-13.148735,0.506686
3571895402.177636,-0.005350,-0.001463,-13.650333,-13.148735,0.501598
3571895402.187636,-0.005533,-0.001462,-13.645296,-13.148735,0.496561
3571895402.197636,-0.005714,-0.001461,-13.640308,-13.148735,0.491573
3571895402.207636,-0.005893,-0.001461,-13.635370,-13.148735,0.486635
3571895402.217637,-0.006070,-0.001460,-13.630480,-13.148735,0.481745
3571895402.227637,-0.006245,-0.001460,-13.625639,-13.855707,-0.230067
3571895402.237637,-0.006418,-0.001459,-13.620846,-13.855707,-0.234861
3571895402.247637,-0.006623,-0.001459,-13.623162,-13.855707,-0.232544
3571895402.257637,-0.006825,-0.001458,-13.625525,-13.855707,-0.230181
3571895402.267638,-0.007025,-0.001458,-13.627867,-13.855707,-0.227840
3571895402.277638,-0.007223,-0.001457,-13.630187,-13.855707,-0.225520
3571895402.287638,-0.007418,-0.001456,-13.632486,-13.855707,-0.223221
3571895402.297639,-0.007612,-0.001456,-13.634763,-13.855707,-0.220944
3571895402.307639,-0.007803,-0.001455,-13.637019,-13.855707,-0.218688
3571895402.317639,-0.007992,-0.001455,-13.639254,-13.855707,-0.216452
3571895402.327639,-0.008180,-0.001454,-13.641469,-13.924293,-0.282825
3571895402.337640,-0.008365,-0.001454,-13.643663,-13.924293,-0.280630
3571895402.347639,-0.008404,-0.001453,-13.646518,-13.924293,-0.277775
3571895402.357640,-0.008442,-0.001453,-13.649354,-13.924293,-0.274939
3571895402.367641,-0.008479,-0.001452,-13.652163,-13.924293,-0.272130
3571895402.377641,-0.008515,-0.001451,-13.654945,-13.924293,-0.269348
3571895402.387640,-0.008551,-0.001451,-13.657702,-13.924293,-0.266591
3571895402.397636,-0.008587,-0.001450,-13.660432,-13.924293,-0.263861
3571895402.407642,-0.008622,-0.001450,-13.663137,-13.924293,-0.261156
3571895402.417641,-0.008656,-0.001449,-13.665817,-13.924293,-0.258476
3571895402.427641,-0.008691,-0.001449,-13.668471,-13.549711,0.118761
3571895402.437642,-0.008724,-0.001448,-13.671101,-13.549711,0.121390
3571895402.447643,-0.008721,-0.001448,-13.669951,-13.549711,0.120240
3571895402.457643,-0.008718,-0.001447,-13.668776,-13.549711,0.119066
3571895402.467643,-0.008714,-0.001446,-13.667613,-13.549711,0.117903
3571895402.477643,-0.008710,-0.001446,-13.666463,-13.549711,0.116752
3571895402.487644,-0.008707,-0.001445,-13.665324,-13.549711,0.115613
3571895402.497640,-0.008703,-0.001445,-13.664196,-13.549711,0.114486
3571895402.507645,-0.008699,-0.001444,-13.663081,-13.549711,0.113370
3571895402.517645,-0.008696,-0.001444,-13.661977,-13.549711,0.112266
3571895402.527645,-0.008692,-0.001443,-13.660884,-13.213690,0.447194
3571895402.537646,-0.008688,-0.001443,-13.659802,-13.213690,0.446112
3571895402.547645,-0.008476,-0.001442,-13.655368,-13.213690,0.441677
3571895402.557646,-0.008264,-0.001441,-13.650944,-13.213690,0.437254
3571895402.567647,-0.008055,-0.001441,-13.646563,-13.213690,0.432873
3571895402.577646,-0.007847,-0.001440,-13.642226,-13.213690,0.428536
3571895402.587646,-0.007642,-0.001440,-13.637931,-13.213690,0.424241
3571895402.597646,-0.007438,-0.001439,-13.633678,-13.213690,0.419988
3571895402.607647,-0.007237,-0.001439,-13.629467,-13.213690,0.415777
3571895402.617647,-0.007038,-0.001438,-13.625297,-13.213690,0.411607
3571895402.627646,-0.006840,-0.001438,-13.621168,-14.379207,-0.758039
3571895402.637647,-0.006645,-0.001437,-13.617079,-14.379207,-0.762128
3571895402.647647,-0.006521,-0.001436,-13.624659,-14.379207,-0.754548
3571895402.657648,-0.006398,-0.001436,-13.632279,-14.379207,-0.746928
3571895402.667649,-0.006276,-0.001435,-13.639826,-14.379207,-0.739381
3571895402.677649,-0.006155,-0.001435,-13.647301,-14.379207,-0.731906
3571895402.687648,-0.006035,-0.001434,-13.654703,-14.379207,-0.724504
3571895402.697644,-0.005917,-0.001434,-13.662034,-14.379207,-0.717173
3571895402.707649,-0.005800,-0.001433,-13.669294,-14.379207,-0.709913
3571895402.717650,-0.005684,-0.001433,-13.676484,-14.379207,-0.702723
3571895402.727650,-0.005569,-0.001432,-13.683603,-13.854033,-0.170430
3571895402.737650,-0.005455,-0.001431,-13.690654,-13.854033,-0.163379
3571895402.747651,-0.005509,-0.001431,-13.692404,-13.854033,-0.161629
3571895402.757650,-0.005563,-0.001430,-13.694085,-13.854033,-0.159948
3571895402.767652,-0.005616,-0.001430,-13.695750,-13.854033,-0.158283
3571895402.777651,-0.005669,-0.001429,-13.697398,-13.854033,-0.156635
3571895402.787651,-0.005721,-0.001429,-13.699030,-13.854033,-0.155003
3571895402.797652,-0.005772,-0.001428,-13.700646,-13.854033,-0.153387
3571895402.807652,-0.005823,-0.001428,-13.702246,-13.854033,-0.151787
3571895402.817653,-0.005874,-0.001427,-13.703831,-13.854033,-0.150202
3571895402.827653,-0.005923,-0.001427,-13.705400,-14.048702,-0.343302
3571895402.837653,-0.005972,-0.001426,-13.706953,-14.048702,-0.341749
3571895402.847653,-0.005984,-0.001425,-13.710441,-14.048702,-0.338261
3571895402.857653,-0.005996,-0.001425,-13.713913,-14.048702,-0.334789
3571895402.867654,-0.006007,-0.001424,-13.717351,-14.048702,-0.331351
3571895402.877655,-0.006018,-0.001424,-13.720756,-14.048702,-0.327946
3571895402.887653,-0.006029,-0.001423,-13.724128,-14.048702,-0.324574
3571895402.897649,-0.006040,-0.001423,-13.727467,-14.048702,-0.321235
3571895402.907654,-0.006051,-0.001422,-13.730773,-14.048702,-0.317929
3571895402.917655,-0.006061,-0.001422,-13.734047,-14.048702,-0.314655
3571895402.927655,-0.006072,-0.001421,-13.737289,-14.023242,-0.285953
3571895402.937656,-0.006082,-0.001420,-13.740499,-14.023242,-0.282743
3571895402.947656,-0.005974,-0.001420,-13.743433,-14.023242,-0.279809
3571895402.957656,-0.005865,-0.001419,-13.746337,-14.023242,-0.276906
3571895402.967657,-0.005758,-0.001419,-13.749211,-14.023242,-0.274031
3571895402.977657,-0.005651,-0.001418,-13.752058,-14.023242,-0.271184
3571895402.987656,-0.005546,-0.001418,-13.754877,-14.023242,-0.268365
3571895402.997652,-0.005442,-0.001417,-13.757668,-14.023242,-0.265574
3571895403.007657,-0.005339,-0.001417,-13.760432,-14.023242,-0.262810
3571895403.017659,-0.005237,-0.001416,-13.763169,-14.023242,-0.260073
3571895403.027658,-0.005135,-0.001416,-13.765879,-13.721917,0.043962
3571895403.037659,-0.005035,-0.001415,-13.768563,-13.721917,0.046646
3571895403.047659,-0.004926,-0.001415,-13.768204,-13.721917,0.046287
3571895403.057659,-0.004818,-0.001414,-13.767819,-13.721917,0.045902
3571895403.067659,-0.004712,-0.001413,-13.767437,-13.721917,0.045520
3571895403.077660,-0.004606,-0.001413,-13.767059,-13.721917,0.045142
3571895403.087659,-0.004502,-0.001412,-13.766684,-13.721917,0.044767
3571895403.097660,-0.004398,-0.001412,-13.766313,-13.721917,0.044396
3571895403.107661,-0.004296,-0.001411,-13.765945,-13.721917,0.044028
3571895403.117661,-0.004194,-0.001411,-13.765581,-13.721917,0.043664
3571895403.127661,-0.004094,-0.001410,-13.765220,-13.367190,0.398030
3571895403.137661,-0.003994,-0.001410,-13.764862,-13.367190,0.397672
3571895403.147661,-0.004109,-0.001409,-13.760955,-13.367190,0.393765
3571895403.157660,-0.004224,-0.001409,-13.757051,-13.367190,0.389861
3571895403.167661,-0.004339,-0.001408,-13.753185,-13.367190,0.385995
3571895403.177662,-0.004452,-0.001407,-13.749356,-13.367190,0.382165
3571895403.187662,-0.004563,-0.001407,-13.745563,-13.367190,0.378373
3571895403.197663,-0.004674,-0.001406,-13.741807,-13.367190,0.374617
3571895403.207663,-0.004783,-0.001406,-13.738087,-13.367190,0.370897
3571895403.217664,-0.004891,-0.001405,-13.734403,-13.367190,0.367213
3571895403.227663,-0.004998,-0.001405,-13.730754,-13.170646,0.560108
3571895403.237663,-0.005104,-0.001404,-13.727140,-13.170646,0.556495
3571895403.247664,-0.005199,-0.001404,-13.721614,-13.170646,0.550968
3571895403.257664,-0.005294,-0.001403,-13.716123,-13.170646,0.545477
3571895403.267664,-0.005388,-0.001403,-13.710685,-13.170646,0.540039
3571895403.277665,-0.005481,-0.001402,-13.705300,-13.170646,0.534654
3571895403.287664,-0.005573,-0.001401,-13.699967,-13.170646,0.529321
3571895403.297666,-0.005664,-0.001401,-13.694686,-13.170646,0.524040
3571895403.307666,-0.005754,-0.001400,-13.689456,-13.170646,0.518810
3571895403.317667,-0.005843,-0.001400,-13.684277,-13.170646,0.513632
3571895403.327666,-0.005930,-0.001399,-13.679149,-13.765270,-0.086121
3571895403.337667,-0.006017,-0.001399,-13.674071,-13.765270,-0.091199
3571895403.347666,-0.005677,-0.001398,-13.674963,-13.765270,-0.090307
3571895403.357667,-0.005334,-0.001398,-13.675903,-13.765270,-0.089367
3571895403.367668,-0.004995,-0.001397,-13.676835,-13.765270,-0.088435
3571895403.377667,-0.004659,-0.001397,-13.677757,-13.765270,-0.087513
